
Jaquetón lobo,244,habbit,"Como superpredador se coloca en el nivel más alto de la cadena trófica. El tiburón arenero es, en general, menos abundante que otros tiburones que comparten su rango. Sin embargo, se encuentran grandes concentraciones de individuos, principalmente alevines, en lugares determinados. A menudo los adultos se hallan siguiendo a los buques lejos de tierra firme, como en la Corriente de las Agujas. Un estudio de seguimiento en la Boca del Río Cape Fear en Carolina del Norte demostró que se desplaza a una velocidad media de 0,8 km/h. El tiburón arenero es uno de los huéspedes de la rémora (Echeneis naucrated). Entre los parásitos conocidos de esta especie se incluyen los cestodos Anthobothrium laciniatum, Dasyrhynchus pacificus, Platybothrium kirstenae, Rhynchobothrium ingens, Tentacularia coryphaenae, y el Triloculatum triloculatum; los monogéneos Dermophthirius carcharhini y Loimos salpinggoides; el hirudíneo Stibarobdella macrothela, los copépodos Alebion sp., Pandarus cranchii, P. sinuatus, y P. smithii; y la lamprea marina (Petromyzon marinus). El tiburón arenero adulto no tiene ningún depredador natural de importancia.  Entre los depredadores principales de los tiburones más jóvenes encontramos al tiburón toro (Carcharias Taurus), el gran tiburón blanco (Carcharodon carcharias), el gayarre (C. leucas) y el tiburón tigre (Galeocerdo cuvier). En la costa de KwaZulu, el uso de redes para tiburón para proteger las playas ha reducido las poblaciones de estos depredadores de gran tamaño, que a su vez ha conducido a un incremento espectacular en el número de tiburones areneros jóvenes (un fenómeno llamado “liberación de depredador”). A su vez, los tiburones areneros jóvenes han diezmado las poblaciones de peces osteíctios pequeños, con consecuencias negativas para la biodiversidad del ecosistema local.  "
Jaquetón lobo,244,appearance,"El tiburón arenero, que a menudo alcanza una longitud de 3,2 m y un peso de 160 a 180 kg, es uno de los miembros más grandes de su género; su longitud y peso máximos registrados son 4,2 m y 347 kg respectivamente. Las hembras son más grandes que los machos. Este tiburón tiene un cuerpo esbelto e hidrodinámico y un hocico redondeado que en general no es superior a la anchura de la boca. Las fosas nasales están precedidas por unas aletas poco desarrolladas. Los ojos son medianos, de forma redondeada y cuentan con membranas nictitantes (tercer párpado protector). En las comisuras de la boca tiene unos cortos y finos surcos y tiene de 13 a 15 (generalmente 14) filas de dientes a cada lado de las dos mandíbulas. Los dientes superiores son particularmente anchos, triangulares y ligeramente oblicuos con bordes afilados y fuertes, mientras que los inferiores son más estrechos y con bordes más finos. Los cinco pares de hendiduras branquiales son bastante largas. Las grandes aletas pectorales miden alrededor de una quinta parte de la longitud total de su cuerpo, y tienen una forma curva en forma de hoz. La primera aleta dorsal es de un tamaño moderado y un tanto curvada, con un ápice puntiagudo y el margen posterior cóncavo. Se origina sobre la aleta pectoral sin puntas traseras. La segunda aleta dorsal es mucho más pequeña y está situada más o menos en frente de la aleta anal. Tiene una cresta dorsal inferior entre las dos aletas dorsales. La aleta caudal es grande y alta, con un lóbulo inferior bien desarrollado y un agujero ventral cerca de la punta del lóbulo superior.  Los dentículos dérmicos (escamas placoides) tienen forma de diamante y están dispuestos muy juntos, cada uno con cinco cadenas horizontales orientadas hacia los dientes en el margen posterior.  Esta especie es entre un color bronceado y gris azulado en la parte superior y blanco por la inferior, que se extiende hacia los costados como una fina raya apenas visible. Las aletas (las partes inferiores de las aletas pectorales y el lóbulo inferior de la aleta caudal en particular) se oscurecen hacia las puntas; lo cual es más evidente en los jóvenes. "
Jaquetón lobo,244,mating,"Como otros carcarrínidos, el tiburón arenero es vivíparo: al principio, los embriones en desarrollo se nutren a través del saco vitelino, el cual, una vez el suministro de vitelo se agota, establece una relación a través de la placenta con la madre. El apareamiento se produce en primavera en el noroeste del Atlántico, mientras que no parece haber una estación reproductiva específica en otras regiones, como fuera de Sudáfrica. Las hembras son capaces de almacenar grandes cantidades de esperma, posiblemente de múltiples machos, durante meses o años dentro de la glándula de la cáscara (órgano que segrega el recubrimiento del huevo). Este aspecto de la reproducción es ventajoso, dada la naturaleza errante de esta especie y su escasez de ejemplares, ya que los encuentros con el macho adecuado para el coito son poco frecuentes e impredecibles."
Gurami besador,275,habbit,"Su nombre vernáculo alude al hábito de apoyar sus labios sobre los de un congénere y permanecer así unos instantes. La razón de este comportamiento aún no está claramente establecida. En su comportamiento reproductivo no tienen cuidado de las crías. Los guramis besadores presentan un tipo de comportamiento asociado a su mandíbula característica: dos individuos acercan sus bocas en los planos tanto mediolateral como dorsoventral y las presionan durante unos segundos. Este tipo de ""beso"" ha dado nombre a H. temminkii como gurami o pez besador y se ha considerado un comportamiento agresivo intraespecífico también conocido como ""lucha de bocas"" que se debe a la contracción de los músculos epaxiales. Sin embargo, no está completamente comprobado que sea un comportamiento agresivo y se entiende más bien como una forma ritualizada de agresión.  Los H. temminkii son capaces de comunicarse entre sí debido a su compleja oído interno: tiene una cámara de aire que da a estos peces la capacidad de modular su audición a través del aire que obtienen a través de las branquias. Los guramis besadores también pueden enviar y emitir sonidos a otros individuos de su propia especie mediante el movimiento de los dientes. "
Gurami besador,275,appearance,"Es un pez fuertemente comprimido lateralmente y unos 30 cm de longitud máxima, de color blanco marfil, cuya característica boca está bordeada por labios gruesos; los labios son córneos; dientes ausentes en el premaxilar, con dientes en palatino y faringe. Muy llamativa es la presencia de dos líneas laterales, la inferior comienza por detrás del fin de la línea lateral superior.  La aleta dorsal tiene 16 a 18 espinas delante y 13 a 16 radios blandos detrás, mientras que la aleta anl tiene de 13 a 15 espinas y unos 18 radios blandos; numerosas espinas branquiales. "
Gurami besador,275,mating,"Helostoma temminkii son ovíparos y dioicos y tienen una fertilización externa. Ponen huevos una vez al año, a principios de la temporada de lluvias, sobre todo durante los meses de mayo y octubre aunque el momento varía según la zona, la temperatura y las condiciones de vegetación. Los adultos emigran a través de los ríos hacia lagunas poco profundas o hacia bosques inundados para engendrarlos. Una hembra inicia el apareamiento y ella y los peces masculinos tiran simultáneamente los óvulos y los espermatozoides hacia el exterior. Las hembras pueden poner un promedio de unos 1000 huevos. Los huevos son esféricos y pequeños en comparación con otras especies de agua dulce y tienen una gota de petróleo para aumentar la flotabilidad. Los huevos fertilizados flotan en la superficie y normalmente se unen a la vegetación flotante, se convierten en larvas. Los guramis besadores llegan a la madurez sexual a los tres a cinco años."
Xiphophorus hellerii,327,habbit,"En líneas generales, son pacíficos e ignorarán al resto de los peces, sin embargo, los machos son muy territoriales y se perseguirán entre sí por el dominio de las hembras. A veces pueden tornarse molestos con peces heterogéneres si el tamaño del acuario es pequeño, o si hay más de un macho. Se aconseja uno cada tres o cuatro hembras."
Xiphophorus hellerii,327,appearance,"Cuerpo alargado y medianamente robusto, con la boca levemente orientada hacia arriba, lo cual nos indica que se alimenta de la superficie. Buen nadador. Posee una aleta caudal cuyos radios inferiores se proyectan hacia atrás, dándole así una cola con forma de espada, de ahí su nombre común. Las especies salvajes son de color verdoso con una franja amarillo - verdosa que atraviesa todo el largo de su cuerpo, desde el morro hasta la aleta caudal. Esto nada tiene que ver con el Portaespada que vemos en los acuarios, dado que durante muchos años se han producido interminables cruzas incluso con Platys. Los machos pueden alcanzar los 14 cm de longitud total y las hembras los 16 cm. De 120 L o más. Bien oxigenado y con plantación periférica. pH de 6.5º a 7.5º, dureza entre 15 y 30 dGH."
Xiphophorus hellerii,327,mating,"Muy fácil. Esta especie es ideal para el acuarista que desee experimentar rápidamente en el campo de la reproducción, sin demasiadas complicaciones y de manera sencilla. Estos peces son ovovivíparos, es decir que los huevos son incubados dentro de la hembra. El macho los fertiliza a través del gonopodio, introduciendo el espermatóforo, del cual la hembra podrá utilizar una parte y reservar otra para varias fertilizaciones posteriores.El período de incubación será de 4 a 6 semanas aproximadamente, dependiendo de la alimentación, temperatura, luminosidad, etc., luego del cual nacerán los alevines ya formados. Es normal ver a los padres tratando de comerse las crías, por lo cual deberán tomarse los recaudos necesarios, como disponer de abundantes plantas y escondites, algún tipo de malla que permita pasar a los alevines hacia abajo, o la clásica ""madre cría"" ( pequeño recipiente de plástico flotante con una rejilla en el punto medio, dentro del cual se coloca a la hembra cuando está a punto de parir ). A los recién nacidos se les podrá suministrar directamente naupilos de artemia. Son de crecimiento relativamente lento: entre 9 meses y un año en llegar a la adultez."
Escalar,335,habbit,"El pez escalar es un pez territorial y gregario; puede tener tendencia a atacar a otros peces si se invade su territorio. No es recomendable mantenerlo con tetras (incluidos los populares neones) debido principalmente a que el pez escalar, en su fase adulta, podría devorar a cualquier alimento que quepa en su boca, incluidos peces y pequeños crustáceos. Cabe señalar también que si ambas especies ángeles y tetras neones o cardenales son incluidos desde pequeños pueden llevarse bien sin problemas."
Escalar,335,appearance,"El pez escalar ha sido llamado “el rey de los peces” por la majestuosidad que presenta su estilizada forma. Pueden llegar a vivir aproximadamente de unos 5 a 8 años. Puede llegar a los 15 cm de longitud y se caracteriza por su esbeltez lateral; las aletas dorsal y anal son muy grandes y forman un triángulo en el aspecto general del pez. Los escalares no son peces que presenten diferencias apreciables entre los machos y las hembras. La aleta caudal también es grande, y las abdominales se han convertido en dos radios largos de hasta 8 cm. Cabe destacar que actualmente en la cría en cautividad se consiguen variedades ""velo"" y ""supervelo"", siendo estas más vistosas y atrayentes para muchos dado que sus aletas son mucho más largas, llegando la anal a medir cuatro veces más que la longitud del cuerpo. Los individuos se escalonan de acuerdo con su nivel de dominancia. El ejemplar más grande y saludable suele ser el pez dominante que compite por los espacios, por la comida y por la pareja reproductora. Se enfrentan con las aletas muy abiertas. Las peleas aumentan en intensidad en la época de reproducción. Se dan cuando se forman las parejas, cuando la pareja delimita su territorio, y sobre todo cuando la pareja defiende la puesta. Solo las hembras que estén también dispuestas para la reproducción aceptan los ataques del macho, que nunca llegan a consumarse. Solo la hembra elegida penetra el territorio.  El pez ángel se distingue por la complejidad de su comportamiento reproductivo, desde la competencia por el territorio y las parejas sexuales, el cortejo, el apareamiento, hasta el cuidado de las crías por parte de sus padres. En esta especie, ambos miembros de la pareja están involucrados en cuidado de los alevines, sobre todo durante la fase inicial de cría. Las parejas de pez ángel podrían considerarse monógamas, ya que los individuos tienden a aparearse con un solo compañero. Sin embargo, es probable que no mantengan una estricta monogamia ya que los machos tienden a abandonar las hembras. De hecho, se ha determinado que en condiciones semi-naturales, después de tres ciclos de apareamiento, la pareja cambió de compañeros. Bajo condiciones experimentales, en cambio, las parejas cambian de compañero después de cada ciclo de cría.  La preferencia sexual de las hembras depende de la agresividad o sumisión de los machos. Los machos más grandes, más agresivos y con experiencia reproductiva previa obtienen nuevas oportunidades de apareamiento, mientras que los machos sumisos son rechazados. De hecho, el número de larvas sobrevivientes luego de cada ciclo de apareamiento está positivamente asociado con el grado de agresividad, tamaño y experiencia previa de los machos.  Durante el apareamiento, los peces son agresivos hacia los intrusos en presencia de la pareja, lo que tiende a proteger el vínculo durante cada ciclo. En el intervalo entre los ciclos de apareamiento, la pareja no muestra agresión hacia los intrusos, lo que confirma que el pez ángel es una especie monógama en serie.   Los huevos de los peces ángel son adhesivos y la hembra los coloca sobre plantas o rocas. En el momento del desove, el macho presenta un espermiducto corto, terminado en punta ligeramente inclinado hacia delante y en la hembra se observa un oviducto un poco más largo, grueso y redondeado, inclinado hacia atrás.  Los miembros de la pareja limpian una superficie plana para depositar los huevos; normalmente una hoja grande, una piedra plana o incluso un lado del acuario. Suelen depositar más de 200 huevos; si son pequeñas, alrededor de 150. Algunos ejemplares muy desarrollados pueden desovar hasta 350 huevos.   La temperatura a la que debe estar este tipo de pez es de entre 24 °C y 28 °C. Este pez, es muy “sociable”, por lo que le gusta estar en compañía de otros peces, aunque no sean de su misma especie, pero hay que tener en cuenta que se trata de un pez de alimentación omnívora, y como es lo usual en acuarios tropicales, se debe evitar el mezclarlo con especies que difieran mucho en tamaño; aunque es raro, si sus compañeros de acuario son menores que él, optará por comérselos. Requiere acuarios altos ya que gusta del nado vertical y aguas claras de pH de 6.8. Se les debe renovar el agua una vez por semana un 20% y su acuario debe poseer una filtración moderada (caudal de la filtración: 4 veces el tamaño del acuario por hora). Para un adecuado entorno, el tamaño del acuario debe ser de 50 litros por ejemplar. debe ser mantenido en cardúmenes de 5 ejemplares como mínimo, por lo que se requieren acuarios de 250 litros en adelante."
Escalar,335,mating,"Su reproducción es algo más trabajosa pero tampoco nada imposible de acometer. Las parejas se forman (son monógamos) entre grupos de escalares inicialmente solteros. Se reconocen porque comienzan a defender (territorialidad) un lado del acuario frente a los demás. Una vez ocurre eso, es conveniente separar a la pareja o dejarla en un tanque lo suficientemente grande para que no sean molestados por los demás."
Arlequín rasbora,357,habbit,"Gregario y pacífico. Muy tranquilo con peces heterogéneres, aunque en época de celo puede mostrarse un tanto agresivo con los machos de su misma especie, pero solo son escaramuzas que no llegan a mayores. Es importante mantenerlos en cardumen de al menos 10 ejemplares, de lo contrario su temperamento se volverá demasiado inquieto y terminará molestando a los demás. En general, nadan en grupo por el nivel medio del acuario, y al anochecer se disgregan buscando cada uno un lugar distinto donde reposar."
Arlequín rasbora,357,appearance,"Cuerpo relativamente alto y comprimido en los laterales. La boca está perfilada hacia arriba. En cuanto a su coloración, es muy llamativa. Posee reflejos rosados y plateados, con un fondo rojizo iridiscente. Un triángulo que se asemeja a una cuña de color negro o violáceo oscuro se ubica en la parte posterior desde la mitad de su cuerpo hasta el pedúnculo caudal. Las aletas dorsal y caudal presentan un tinte rojizo, mientras que las demás son transparentes. Los machos se diferencian de las hembras por poseer un cuerpo más comprimido, con colores más brillantes y la mancha negra triangular característica, es más bien redondeada en el frente, mientras que en las hembras tiende a ser una línea recta. En cautiverio no supera los 5 cm. No es exigente con el tamaño pero sí con la calidad del agua. Bastará con un recipiente de 50 o 60 L, aunque se lucirán mucho más en acuarios voluminosos y en cardúmenes grandes. Es importante tener en cuenta que viven mejor con luz tenue, por lo que será menester, además de mantenerlos en un acuario bien plantado, proveer de plantas flotantes para tal fin. Agua de buena calidad y bien oxigenada. pH levemente ácido, de entre 6 y 6,5 es lo ideal. Dureza entre 2 y 6 dGH. Temperatura óptima: 24 °C."
Arlequín rasbora,357,mating,"Difícil. Se deberá proveer de una pecera con agua muy blanda, no mayor a 2 dGH, pH ácido, entre 5 y 5,5 y de nivel bajo. La temperatura oscilará entre los 25 y 26 °C. Se habrá de filtrar con turba. Es imprescindible colocar plantas de hojas grandes, ya que debajo de ellas se producirá la fecundación. La hembra deberá ser bastante más joven que el macho. Este último comenzará el cortejo acercándose a la hembra con movimientos erráticos, agitando frenéticamente las aletas. La hembra se dará vuelta, quedando con el abdomen hacia arriba, entonces se producirá una especie de ""abrazo"" al igual que ocurre con otras especies Véase Betta splendens en el cual la hembra liberará los huevos mientras el macho los fertiliza. Este acto se repetirá varias veces hasta que la hembra ya no tenga más huevos en su interior. Entonces será el momento de retirar a los padres. Primero para evitar que se coman los huevos, y en segundo lugar porque no prodigan ninguna clase decuidados a su prole. Estos huevos son adhesivos, por lo que se pegarán a la parte inferior de las hojas, eclosionando a las 24 h dependiendo de la temperatura. Es importante oscurecer el acuario ya que los recién nacidos son lucífugos, es decir que escapan de la luz. A partir del quinto día habrán consumido totalmente su saco vitelino, por lo que se deberá alimentarlos con infusorios, y unos días después con naupilos de artemia. Luego de una semana, se podrá ir aumentando el nivel de iluminación. Para asegurar la supervivencia de los alevines, se deberá tener en cuenta la excelente calidad del agua en los primeros días."
Pez del paraíso,382,habbit,"Son territoriales y agresivos, especialmente en el periodo reproductivo. El macho no tolera la presencia de otros machos en su territorio."
Pez del paraíso,382,appearance,"El cuerpo es robusto, pero alargado, y alcanza una longitud entre 7 y 10 cm. La aleta dorsal y la anal son largas, terminando con una punta filamentosa. La caudal es bifurcada, muy ancha y alargada. Las aletas ventrales son incipientes, en tanto las aletas pectorales son ovaladas. El colorido del macho es espléndido, aún más llamativo durante el período reproductivo: la cabeza y la parte posterior son azules, mientras que el mentón y el vientre son de color violeta. Los flancos tienen franjas de color rojo y azul sicodélico, más oscuras en el dorso. Las aletas pectorales son transparentes, y las ventrales de color violeta. La dorsal varía del violeta al rojo, así como la anal, ambas con tonos pardos. La caudal es roja con la punta azul.En la hembra el colorido es poco vivo: plateado amarillento a castaño con reflejos azules y rojos. En el comercio se encuentran especímenes albinos que se consideran menos agresivos."
Pez del paraíso,382,mating,"Durante el periodo reproductivo, el macho construye un nido de burbujas sobre la superficie del agua, utilizando como estructura una planta acuática. Cuando comienza a cortejar a la hembra le muestra su llamativo colorido: si ella le brinda su atención, va al nido de burbujas y ejecuta un largo ceremonial compuesto de ternuras y violencias para convencerla."
Pintarroja,419,habbit,"Es una especie demersal, se encuentra en la plataforma continental y reposa sobre fondos arenosos desde los veinte hasta los 400 m de profundidad, siendo más abundante entre los 150 y los 300 m. Se alimenta de crustáceos, moluscos y cefalópodos marinos. Suele ser de hábitos nocturnos"
Pintarroja,419,appearance,"Posee un cuerpo alargado y una cabeza con morro corto y redondeado. Mide entre 40 y 50 cm de longitud, pudiendo llegar hasta un máximo de 100 cm. Su dorso es de color gris amarillento con pequeñas manchas pardas, negras y, en ocasiones, blancas más pequeñas que en el alitán. Su vientre es enteramente de color crema. Su piel es áspera y está cubierta de dentículos dérmicos. Posee ocho aletas: Dos pectorales, delante de las cuales se encuentran cinco hendiduras branquiales, dos pélvicas, largas y unidas en los machos por el margen interno,dos dorsales que se encuentran en posición distal respecto a la cabeza, una aleta anal corta y detrás de ésta una aleta caudal asimétrica. En la parte inferior de la cabeza se encuentran sus orificios nasales que están conectados con la boca a través de dos canales que se forman por una depresión del labio superior. Posee surcos labiales en la mandíbula inferior. Sus dientes son numerosos y pluricúspides"
Pintarroja,419,mating,"Es una especie ovípara, que se desplaza a aguas profundas para reproducirse entre los meses de verano y otoño y cuya hembra migra posteriormente hacia aguas someras para desovar en el periodo de noviembre. En el desove, la hembra pone alrededor de 100 huevos, depositados a pares, y con una forma rectangular y alargada. Estos poseen un recubrimiento córneo y están fijados al sustrato (algas) mediante prolongaciones filamentosas. Tardan en eclosionar de cinco a once meses, en función de la temperatura del agua. Las crías miden 10 cm al nacer."
Pintarroja,420,habbit,"Es una especie demersal, se encuentra en la plataforma continental y reposa sobre fondos arenosos desde los veinte hasta los 400 m de profundidad, siendo más abundante entre los 150 y los 300 m. Se alimenta de crustáceos, moluscos y cefalópodos marinos. Suele ser de hábitos nocturnos"
Pintarroja,420,appearance,"Posee un cuerpo alargado y una cabeza con morro corto y redondeado. Mide entre 40 y 50 cm de longitud, pudiendo llegar hasta un máximo de 100 cm. Su dorso es de color gris amarillento con pequeñas manchas pardas, negras y, en ocasiones, blancas más pequeñas que en el alitán. Su vientre es enteramente de color crema. Su piel es áspera y está cubierta de dentículos dérmicos. Posee ocho aletas: Dos pectorales, delante de las cuales se encuentran cinco hendiduras branquiales, dos pélvicas, largas y unidas en los machos por el margen interno,dos dorsales que se encuentran en posición distal respecto a la cabeza, una aleta anal corta y detrás de ésta una aleta caudal asimétrica. En la parte inferior de la cabeza se encuentran sus orificios nasales que están conectados con la boca a través de dos canales que se forman por una depresión del labio superior. Posee surcos labiales en la mandíbula inferior. Sus dientes son numerosos y pluricúspides"
Pintarroja,420,mating,"Es una especie ovípara, que se desplaza a aguas profundas para reproducirse entre los meses de verano y otoño y cuya hembra migra posteriormente hacia aguas someras para desovar en el periodo de noviembre. En el desove, la hembra pone alrededor de 100 huevos, depositados a pares, y con una forma rectangular y alargada. Estos poseen un recubrimiento córneo y están fijados al sustrato (algas) mediante prolongaciones filamentosas. Tardan en eclosionar de cinco a once meses, en función de la temperatura del agua. Las crías miden 10 cm al nacer."
Esturión común,437,habbit,"Especie anádroma que pasa la mayor parte de su vida en el mar pero se reproduce en las aguas dulces. El esturión vive en el fondo a unas profundidades de 5 a 60 metros. Se alimenta principalmente de invertebrados incluyendo pequeños crustáceos, gusanos y moluscos. Los juveniles migran hacia las desembocaduras de los ríos a los 4 o 5 meses después del nacimiento y permanecen en los estuarios más de un año."
Esturión común,437,appearance,"Es una especie de gran talla que puede alcanzar los 350 cm de longitud total y 300 kg, pudiendo vivir hasta un centenar de años. El cuerpo es alargado de sección pentagonal y con una aleta caudal heterocerca. No presenta escamas y el cuerpo está cubierto con pequeños dentículos y cinco filas de placas óseas (10 a 15 placas dorsales, 29 a 38 placas laterales y 10 a 12 placas ventrales). Presenta cuatro barbillas y un hocico muy prominente. El dorso es marrón o gris oscuro más pálido sobre los costados y el vientre blanco."
Esturión común,437,mating,La reproducción se realiza desde mayo a finales de junio. Los machos maduran sexualmente a los 8-12 años y las hembras a los 13-16 años. Los individuos adultos no se alimentan durante la época de reproducción. El número de huevos suele oscilar entre 300 mil y 2 millones. El desarrollo de los huevos dura alrededor de un mes a 17 °C de temperatura.
Pez león cebra,504,habbit,"La mayor parte del tiempo vive solitario, aunque las hembras a veces forman grupos pequeños. Durante el día permanece en cuevas o bajo las salientes. Algunas poblaciones viven asociadas con la esponja jarrón (Xestospongia testudinaria]."
Pez león cebra,504,appearance,"Mide entre 18 y 25 cm de longitud. Los machos son más grandes que las hembras. Tiene el cuerpo pintado de bandas rojizas y blancas separadas a veces por líneas negruzcas. Tiene una membrana transparente entre las espinas de las aletas pectorales que se ven como alas de mariposa. En la raíz de la cola dos bandas verticales están conectadas por una banda transversal, de modo que presenta un diseño en forma de H. La primera aleta dorsal tiene 13 radios duros, que poseen glándulas de veneno; las espinas centrales son más altas que el cuerpo. La segunda aleta dorsal tiene de 10 a 11 rayos blandos. La aleta anal tiene 3 radios duros y 6 o 7 radios blandos.  También, los radios duros de la aleta ventral tienen glándulas venenosas. El opérculo se encuentra por debajo de una mancha oscura. "
Pez león cebra,504,mating,"El macho es territorial y defiende el territorio donde vive un grupo de hembras. El macho efectúa una danza de cortejo en la que despliega las aletas y la respuesta de la hembra consiste en cambiar el color del rostro a blanco. Son desovadores pelágicos: al atardecer, la pareja sube a la superficie donde la hembra desova antes del amanecer o después del atardecer de 2.000 a 15.000 óvulos, que el macho fecunda esparciendo su semen por la zona donde ha desovado la hembra."
Barbo cereza,516,habbit,"Al contrario que otros miembros de su familia no son en absoluto problemáticos con respecto a los demás habitantes del acuario comunitario, pero los machos tienen tendencia a mostrarse agresivos entre sí. No son peces de cardumen pero deben estar en grupos de por lo menos 5 individuos."
Barbo cereza,516,appearance,"Cuerpo en forma fusiforme, comprimido lateralmente, con un ligero engrosamiento hacia la mitad típico en todos los miembros de esta familia, otras características son la ausencia de dientes en la boca pero la presencia de dientes raspadores en los huesos faríngeos. La coloración general es anaranjada con presencia de tres bandas negras que recorren el cuerpo desde la cabeza al nacimiento de la aleta caudal, dos laterales y la tercera dorsal. En los machos la tonalidad del cuerpo es rojiza.  El acuario deberá de estar abundantemente plantado, ya que en libertad viven en ríos con abundante vegetación. Sin ser peces propiamente de cardumen debe de mantenérseles en grupos. Lo mínimo sería un acuario de 40 litros para 4 o 5 individuos. Parámetros del agua;"
Barbo cereza,516,mating,"Para reproducirlos en acuarios se debe de prepararse un acuario de unos 40 litros abundantemente plantado donde se colocara una pareja, la hembra deposita unos 200 huevos repartidos principalmente entre las hojas de las plantas, después de lo cual hay que retirar a los padres. Los huevos eclosionan pasadas entre 24 y 48 horas, 48 horas después de la eclosión los alevines ya nadan con libertad, pudiendo alimentarlos con nauptilus de artemia."
Garopa,559,habbit,"Solitario, territorial, algo esquivo, pero está documentada cierta curiosidad de esta especie."
Garopa,559,appearance,"Mide entre 140 y 150 cm de largo y pesa en promedio 60 kg. Vive unos 50 años habiéndose observado una edad máxima de 61 años ). Tiene boca grande y prominente con labios gruesos; su aleta dorsal es larga; su aleta caudal es convexa y le permite movimientos rápidos en distancias cortas y su cola es redondeada. En el opérculo tiene tres espinas. Su color varía del verde al marrón dependiendo de la estación y de la edad. Es verde a azulado durante su fase juvenil. El adulto es marrón obscuro con los puntos amarillos fuerte y claro. Puede además presentar distintas coloraciones según su estado emocional y reproductor.    Se distingue de otras especies parecidas por el margen de la aleta caudal redondeado de forma convexa, por las bandas laterales claras en la cabeza y por el color típicamente marrón, más gris en otras especies."
Garopa,559,mating,"Es hermafrodita sucesivo madurando como hembra hacia los 5 años y convirtiéndose en macho hacia los 12 años, aunque puede hacerlo desde los 7 años según la situación demográfica del grupo. Se aparea durante el verano. La hembra transitoria busca al macho en su territorio y lo espera."
Pez mariposa de agua dulce,567,habbit,"Es un cazador especializado de superficie. Es capaz de respirar aire debido a su bien vascularizada vejiga natatoria. Sus ojos están constantemente entrenados a la superficie y su boca se adapta específicamente a la captura de pequeñas presas a lo largo de la superficie acuosa. Si alcanza suficiente velocidad puede saltar encima del agua, una corta distancia para evitar ser predado. Además mueve ágilmente sus aletas pectorales con la ayuda de músculos pectorales especializados."
Pez mariposa de agua dulce,567,appearance,"Alcanza un tamaño máximo de 1 dm. La cabeza posee una gran boca orientada hacia arriba y dos grandes ojos. El cuerpo es de color marrón, con un jaspeado más oscuro. La aleta dorsal, pequeña, se sitúa muy atrás, casi tocando la cola, grande e irregular. Las aletas pectorales están muy desarrolladas, y otorgan al pez su nombre vulgar. Las aletas ventrales poseen cuatro radios filamentosos que sobresalen mucho, otorgándole al pez un curioso aspecto. La aleta anal nos da la clave para distinguir los sexos, pues el borde posterior es irregular en el macho y recto en la hembra. El pez mariposa africano es una de las especies más curiosas que se mantengan en acuarios. Podremos mantener este pez en acuarios a partir de 100 L, con peces pacíficos, pero lo suficientemente grandes como para no ser comidos. Los parámetros ideales para mantenerlo son que tenga un pH de aproximadamente de 6,7-7,2 y un Kh menor a 4, es decir el agua algo ácida y blanda. Procuraremos que el filtro no produzca corrientes en la superficie. Es muy conveniente disponer de islotes de plantas flotantes, o dejar que nuestro nenúfar produzca hojas superficiales. Aceptará toda clase de alimentos artificiales una vez que se haya adaptado, siempre y cuando pueda tomarlos en la superficie, pues no bajará a por ellos. Pero para mantenerlo adecuadamente es muy conveniente darles un suministro de comida viva, sobre todo bichos blandos (moscas, polillas, arañas...) y alevines. Acordaos de su capacidad para saltar. El acuario debe estar bien tapado, y debéis procurar no asustarlo cuando lo descubráis para efectuar tareas de mantenimiento."
Pez mariposa de agua dulce,567,mating,"La gran mayoría de los peces mariposa que adquirimos han sido capturados en la naturaleza, pero con bastante paciencia y dedicación podremos criarlos en nuestra casa."
Pez arco iris,621,habbit,"Pacífico y gregario, se aconseja mantener en cardumen de al menos 5 ejemplares. Si bien no presenta agresividad con sus compañeros de acuario, es de natación permanente y un tanto nerviosa, por lo que no debería convivir con peces tranquilos y lentos. Algunos ciprínidos como los barbos, serían ideales, siempre y cuando las condiciones físico-químicas del agua sean compatibles."
Pez arco iris,621,appearance,"Cuerpo con forma de óvalo y comprimido en los laterales. Si bien las aletas no están muy desarrolladas, es un excelente nadador. La boca orientada hacia arriba indica que se alimenta de la superficie. La aleta dorsal está dividida en dos. La anal recorre toda la parte inferior, desde la pélvica hasta el nacimiento de la caudal. En cuanto a la coloración este pez es espectacular, sobre todo en los machos adultos, aunque estos colores se verán afectados según el estado sanitario, la calidad del agua y el humor del pez. Desde el morro hasta la parte media, varía del violeta hasta el azul oscuro o turquesa, y en la parte posterior es de un amarillo anaranjado y a veces rojo pálido. Tres bandas oscuras atraviesan la mitad de su cuerpo verticalmente. Las hembras son un tanto menos coloridas y poseen una línea negra u oscura que las divide en dos de forma horizontal, desde la aleta caudal hasta el morro. De 200 l como mínimo, ya que son excelentes nadadores y de tamaño considerado, ( alrededor de 12 cm ) buena iluminación y con abundante plantación periférica. Un tanto exigente con las condiciones del medio ambiente. pH entre 7 y 8, dureza entre 10 a 15 dGH. Temperatura de 23 a 27 °C. Requiere cambios frecuentes de agua, buena oxigenación y excelente filtrado."
